payment_id,order_id,payment_date,payment_method,amount,currency,payment_status
PAY0000556,O000015,2023-08-29 20:59:09.918239594,GIFT_CARD,4223.98,USD,SUCCESS
PAY0000557,O001075,2024-12-08 08:56:13.751857042,GIFT_CARD,4982.7,USD,SUCCESS
PAY0000558,O000107,2024-08-01 20:05:30.391493797,GIFT_CARD,4788.02,USD,SUCCESS
PAY0000559,O000469,2023-12-17 15:26:08.009785414,GIFT_CARD,1914.24,INR,SUCCESS
PAY0000560,O000202,2023-08-11 21:23:20.359082222,PAYPAL,991.02,USD,SUCCESS
PAY0000561,O001242,2023-11-06 00:19:22.247586012,PAYPAL,1462.31,USD,SUCCESS
PAY0000562,O001065,2023-01-13 16:14:43.642323017,UPI,2473.91,USD,SUCCESS
PAY0000563,O001409,2024-06-08 09:51:03.005467892,UPI,4027.29,USD,SUCCESS
PAY0000564,O000917,2023-03-14 17:46:03.495317936,PAYPAL,3614.92,USD,SUCCESS
PAY0000565,O000336,2024-01-14 21:32:18.048616409,UPI,3938.56,EUR,SUCCESS
PAY0000566,O000105,2024-02-18 01:36:19.174148083,CREDIT_CARD,1899.63,USD,SUCCESS
PAY0000567,O000203,2023-01-02 05:36:17.444794178,PAYPAL,1234.52,EUR,SUCCESS
PAY0000568,O001119,2024-12-16 07:28:24.697648525,CREDIT_CARD,120.65,USD,SUCCESS
PAY0000569,O001201,2023-08-09 13:28:33.385113478,GIFT_CARD,3130.92,USD,SUCCESS
PAY0000570,O000065,2023-02-26 08:58:07.958574772,GIFT_CARD,3975.19,USD,SUCCESS
PAY0000571,O000553,2024-09-15 16:53:15.146542549,UPI,4445.7,USD,SUCCESS
PAY0000572,O000224,2023-04-21 22:12:34.642726421,PAYPAL,2381.19,USD,SUCCESS
PAY0000573,O000380,2023-01-19 05:12:50.351950884,GIFT_CARD,4638.23,USD,SUCCESS
PAY0000574,O000255,2023-12-28 02:58:50.543283224,UPI,1012.06,USD,SUCCESS
PAY0000575,O001322,2023-04-05 20:08:44.128224610,CREDIT_CARD,2571.89,EUR,SUCCESS
PAY0000576,O000171,2024-12-18 04:03:07.641072035,PAYPAL,1068.84,USD,SUCCESS
PAY0000577,O000613,2023-01-08 14:24:01.747624636,UPI,940.38,USD,FAILED
PAY0000578,O000652,2023-02-07 08:58:38.892665386,GIFT_CARD,4766.94,USD,SUCCESS
PAY0000579,O000718,2024-08-31 07:08:06.328715801,CREDIT_CARD,4088.7,USD,SUCCESS
PAY0000580,O000832,2023-06-25 00:26:58.972510338,CREDIT_CARD,59.0,USD,SUCCESS
PAY0000581,O001388,2024-10-27 11:10:30.429432154,UPI,1342.56,USD,SUCCESS
PAY0000582,O000819,2023-08-16 03:07:16.236772776,PAYPAL,1025.68,USD,SUCCESS
PAY0000583,O000073,2023-02-20 22:35:31.386603594,UPI,735.67,USD,FAILED
PAY0000584,O001084,2023-01-08 17:34:05.949147701,GIFT_CARD,3487.06,USD,SUCCESS
PAY0000585,O000455,2023-07-26 06:34:43.298550129,PAYPAL,2834.19,USD,SUCCESS
PAY0000586,O000336,2023-12-12 19:45:34.857677460,GIFT_CARD,2269.67,EUR,FAILED
PAY0000587,O000668,2023-01-01 17:48:08.148329020,CREDIT_CARD,947.49,USD,FAILED
PAY0000588,O001148,2024-02-29 04:59:53.478848457,CREDIT_CARD,1388.09,USD,FAILED
PAY0000589,O001479,2023-09-01 13:45:01.828732729,GIFT_CARD,1780.51,USD,SUCCESS
PAY0000590,O000014,2023-10-12 19:29:23.403945923,GIFT_CARD,3927.41,INR,SUCCESS
PAY0000591,O001440,2023-07-10 19:55:11.324750900,CREDIT_CARD,4945.95,EUR,FAILED
PAY0000592,O000027,2024-01-22 04:52:19.197578669,UPI,919.89,EUR,FAILED
PAY0000593,O001074,2023-06-17 23:44:54.012774706,UPI,1707.61,USD,SUCCESS
PAY0000594,O000187,2023-04-09 10:04:58.618060827,UPI,1401.01,USD,SUCCESS
PAY0000595,O001081,2024-10-12 04:08:12.758934259,GIFT_CARD,220.34,EUR,SUCCESS
PAY0000596,O000771,2023-10-13 02:31:23.889703035,GIFT_CARD,1096.09,USD,SUCCESS
PAY0000597,O000667,2023-02-26 03:49:11.049138308,CREDIT_CARD,4508.07,USD,SUCCESS
PAY0000598,O000990,2023-06-18 03:15:16.776007652,PAYPAL,4214.29,USD,SUCCESS
PAY0000599,O001058,2023-08-15 06:12:01.628921986,UPI,837.99,USD,SUCCESS
PAY0000600,O000538,2024-07-15 20:12:12.023231268,UPI,1830.82,USD,SUCCESS
PAY0000601,O000936,2023-01-17 05:54:58.550955057,UPI,1554.02,USD,SUCCESS
PAY0000602,O000371,2023-12-16 02:55:51.737291574,CREDIT_CARD,738.7,EUR,SUCCESS
PAY0000603,O000086,2023-10-25 14:46:20.436419010,PAYPAL,3111.04,USD,FAILED
PAY0000604,O000160,2024-12-07 22:22:30.131917953,PAYPAL,2786.49,USD,SUCCESS
PAY0000605,O000425,2023-05-12 10:54:51.175571918,PAYPAL,2134.96,USD,SUCCESS
PAY0000606,O001130,2024-04-03 08:17:43.702038050,UPI,4277.49,USD,SUCCESS
PAY0000607,O001415,2023-05-28 14:29:21.936568737,GIFT_CARD,3098.56,EUR,SUCCESS
PAY0000608,O000275,2024-02-05 08:21:15.800726414,UPI,1296.37,EUR,FAILED
PAY0000609,O001313,2024-02-10 04:42:28.201109648,PAYPAL,1868.52,USD,SUCCESS
PAY0000610,O000258,2023-02-25 00:04:28.945632219,CREDIT_CARD,750.78,USD,SUCCESS
PAY0000611,O000963,2023-11-30 05:01:36.027607918,PAYPAL,2956.87,EUR,SUCCESS
PAY0000612,O001244,2023-12-03 15:27:18.041250706,UPI,2933.15,USD,SUCCESS
PAY0000613,O000974,2023-08-21 23:16:28.311493397,GIFT_CARD,4350.92,USD,FAILED
PAY0000614,O000527,2023-07-22 07:49:04.298187733,PAYPAL,4279.08,USD,SUCCESS
PAY0000615,O000533,2023-06-13 17:42:01.823457241,GIFT_CARD,4184.71,EUR,SUCCESS
PAY0000616,O001083,2023-01-05 08:05:15.285279274,PAYPAL,2744.76,INR,SUCCESS
PAY0000617,O001384,2023-01-02 07:49:16.695288420,GIFT_CARD,3260.1,USD,FAILED
PAY0000618,O000113,2024-03-06 13:04:18.958984375,GIFT_CARD,3877.71,USD,SUCCESS
PAY0000619,O001300,2023-08-01 18:26:51.803465366,PAYPAL,458.42,USD,SUCCESS
PAY0000620,O000257,2023-05-03 13:24:33.297558069,CREDIT_CARD,1502.99,USD,SUCCESS
PAY0000621,O000329,2024-05-14 20:33:38.882071733,UPI,845.45,USD,FAILED
PAY0000622,O000777,2024-01-22 02:24:29.006207705,UPI,2557.34,USD,SUCCESS
PAY0000623,O001259,2024-10-29 22:04:08.439454317,PAYPAL,4188.34,EUR,SUCCESS
PAY0000624,O000051,2024-08-29 15:25:00.255005360,GIFT_CARD,1153.56,USD,SUCCESS
PAY0000625,O000221,2024-06-14 12:17:43.541057110,UPI,3654.52,INR,SUCCESS
PAY0000626,O000783,2023-04-03 09:42:57.203573227,GIFT_CARD,2029.12,USD,SUCCESS
PAY0000627,O000596,2024-05-01 05:52:28.943607092,CREDIT_CARD,4515.37,USD,SUCCESS
PAY0000628,O001254,2024-05-21 13:35:28.608962059,PAYPAL,3133.95,EUR,SUCCESS
PAY0000629,O000222,2024-07-11 05:35:13.114884853,CREDIT_CARD,4882.77,USD,SUCCESS
PAY0000630,O000943,2023-07-12 02:05:07.152827263,GIFT_CARD,1228.35,USD,SUCCESS
PAY0000631,O001078,2024-04-12 10:00:44.151080132,GIFT_CARD,4619.79,USD,SUCCESS
PAY0000632,O001297,2024-03-27 08:14:18.920796394,PAYPAL,1785.28,INR,SUCCESS
PAY0000633,O000198,2023-10-09 06:37:55.461710453,GIFT_CARD,3109.84,USD,SUCCESS
PAY0000634,O000128,2024-04-29 08:38:32.265821456,PAYPAL,872.54,USD,SUCCESS
PAY0000635,O001033,2023-03-05 06:54:22.443345785,PAYPAL,3798.93,EUR,SUCCESS
PAY0000636,O000987,2024-04-14 18:12:28.692206144,CREDIT_CARD,4891.25,USD,SUCCESS
PAY0000637,O000227,2024-03-18 09:23:34.927461386,UPI,3937.13,USD,SUCCESS
PAY0000638,O000558,2023-06-03 18:08:22.614329815,UPI,3078.98,USD,SUCCESS
PAY0000639,O001158,2024-08-20 07:06:09.410357237,GIFT_CARD,2241.07,USD,FAILED
PAY0000640,O001040,2024-09-30 07:43:59.824569225,UPI,1726.18,USD,SUCCESS
PAY0000641,O000215,2023-06-03 15:40:43.521182775,GIFT_CARD,2095.06,USD,SUCCESS
PAY0000642,O001136,2023-02-25 10:50:17.505008935,UPI,1641.44,USD,SUCCESS
PAY0000643,O000855,2024-03-16 14:38:31.636492729,CREDIT_CARD,4163.55,USD,SUCCESS
PAY0000644,O001181,2023-12-17 08:09:18.261890650,UPI,4465.56,USD,SUCCESS
PAY0000645,O000425,2023-11-09 03:27:03.228016615,GIFT_CARD,4748.29,USD,SUCCESS
PAY0000646,O001476,2024-07-09 12:51:57.392516136,GIFT_CARD,2091.81,INR,SUCCESS
PAY0000647,O000318,2024-12-08 20:29:21.999106407,UPI,2731.1,USD,SUCCESS
PAY0000648,O000360,2023-12-15 16:40:06.108495474,PAYPAL,2884.48,USD,SUCCESS
PAY0000649,O001400,2023-01-05 11:50:13.128482580,CREDIT_CARD,3255.44,EUR,SUCCESS
PAY0000650,O000936,2024-03-11 06:36:00.709604502,PAYPAL,12.28,EUR,SUCCESS
PAY0000651,O000958,2024-04-22 09:28:55.486973286,UPI,4213.45,USD,SUCCESS
PAY0000652,O000920,2024-08-27 10:52:50.595737219,PAYPAL,1340.7,EUR,SUCCESS
PAY0000653,O000902,2023-05-26 13:36:37.111694336,UPI,2360.82,USD,SUCCESS
PAY0000654,O001320,2024-01-18 18:13:12.501306057,GIFT_CARD,4207.84,EUR,SUCCESS
PAY0000655,O000198,2023-11-23 09:44:37.992558002,PAYPAL,4984.28,EUR,SUCCESS
PAY0000656,O000398,2024-04-30 00:59:48.766449451,CREDIT_CARD,3974.42,USD,SUCCESS
PAY0000657,O000590,2023-02-16 16:16:56.913886070,PAYPAL,124.17,INR,SUCCESS
PAY0000658,O000242,2024-10-07 07:54:23.628152370,GIFT_CARD,1843.77,EUR,FAILED
PAY0000659,O000429,2024-01-09 03:28:39.800116777,GIFT_CARD,1236.05,USD,SUCCESS
PAY0000660,O000611,2024-10-02 05:50:10.305147171,GIFT_CARD,4820.66,INR,SUCCESS
PAY0000661,O000006,2023-09-06 08:57:16.380871773,PAYPAL,1321.14,USD,SUCCESS
PAY0000662,O001342,2024-04-22 01:42:33.121813774,GIFT_CARD,4716.75,EUR,SUCCESS
PAY0000663,O001236,2024-11-29 09:49:28.617243052,GIFT_CARD,4687.59,EUR,SUCCESS
PAY0000664,O001297,2024-11-19 16:00:12.316447258,PAYPAL,4197.05,USD,SUCCESS
PAY0000665,O001108,2024-11-20 04:40:48.948930264,PAYPAL,490.36,USD,SUCCESS
PAY0000666,O000710,2023-02-01 08:25:43.125083923,UPI,9.98,INR,SUCCESS
PAY0000667,O000360,2023-10-22 04:50:25.213465214,PAYPAL,3969.42,USD,SUCCESS
PAY0000668,O001405,2023-02-14 08:53:15.469745398,GIFT_CARD,4216.5,USD,SUCCESS
PAY0000669,O001165,2023-08-14 22:02:14.181286097,CREDIT_CARD,4810.91,USD,SUCCESS
PAY0000670,O001197,2023-05-08 10:36:29.613758087,GIFT_CARD,1091.91,USD,SUCCESS
PAY0000671,O001044,2024-03-28 16:48:27.613585472,GIFT_CARD,3665.73,EUR,SUCCESS
PAY0000672,O000503,2024-07-23 22:40:21.252611160,GIFT_CARD,2595.32,USD,SUCCESS
PAY0000673,O000227,2024-01-10 17:50:19.793093204,PAYPAL,1642.41,INR,SUCCESS
PAY0000674,O000109,2024-08-03 16:41:17.679044008,CREDIT_CARD,3031.46,INR,SUCCESS
PAY0000675,O000743,2023-01-10 08:29:20.243548155,GIFT_CARD,2741.0,USD,SUCCESS
PAY0000676,O001344,2024-08-21 22:44:45.271784782,PAYPAL,1461.47,USD,SUCCESS
PAY0000677,O001332,2023-05-11 04:52:16.091572523,UPI,1342.31,USD,FAILED
PAY0000678,O000811,2023-12-03 11:35:49.173401833,CREDIT_CARD,2432.9,USD,SUCCESS
PAY0000679,O001111,2023-11-20 02:05:59.966244698,CREDIT_CARD,2370.18,USD,SUCCESS
PAY0000680,O000786,2024-09-29 09:41:05.535485267,PAYPAL,1510.26,EUR,SUCCESS
PAY0000681,O000228,2024-12-06 03:57:16.777494431,UPI,1318.66,USD,SUCCESS
PAY0000682,O000852,2023-07-06 05:43:09.601455212,GIFT_CARD,4771.54,EUR,SUCCESS
PAY0000683,O001334,2023-02-19 05:04:43.621798277,UPI,4311.85,USD,SUCCESS
PAY0000684,O000828,2024-04-19 21:08:29.862992048,CREDIT_CARD,4083.9,USD,SUCCESS
PAY0000685,O000379,2024-01-03 01:46:01.487698317,PAYPAL,1071.42,USD,FAILED
PAY0000686,O000385,2024-02-17 23:09:14.710591316,UPI,946.46,USD,SUCCESS
PAY0000687,O000113,2023-02-03 18:39:14.859829426,GIFT_CARD,4046.65,EUR,SUCCESS
PAY0000688,O001317,2024-07-19 23:25:41.069087029,UPI,923.37,EUR,SUCCESS
PAY0000689,O001329,2023-06-19 14:49:54.596385956,UPI,2517.68,EUR,SUCCESS
PAY0000690,O000291,2023-09-02 12:05:32.645636082,PAYPAL,1107.11,EUR,SUCCESS
PAY0000691,O001129,2023-06-16 16:45:25.357914209,PAYPAL,1890.35,USD,FAILED
PAY0000692,O000291,2024-11-21 12:56:55.325661898,CREDIT_CARD,4267.27,USD,SUCCESS
PAY0000693,O000677,2023-05-04 04:00:22.412847757,PAYPAL,4457.09,USD,SUCCESS
PAY0000694,O000060,2024-06-18 14:13:44.221433878,UPI,4983.4,USD,SUCCESS
PAY0000695,O001336,2023-06-29 09:29:33.323291302,GIFT_CARD,4719.52,USD,SUCCESS
PAY0000696,O000106,2023-11-07 04:35:30.216399193,CREDIT_CARD,3356.25,USD,SUCCESS
PAY0000697,O000623,2024-12-28 03:00:14.717000008,PAYPAL,2158.63,EUR,SUCCESS
PAY0000698,O000089,2023-03-15 10:06:16.412841320,UPI,288.46,USD,SUCCESS
PAY0000699,O001292,2024-10-05 09:24:49.423092365,UPI,3040.83,USD,SUCCESS
PAY0000700,O000742,2024-11-21 14:47:39.057470798,CREDIT_CARD,1053.4,USD,SUCCESS
PAY0000701,O001143,2024-05-24 16:56:31.945779562,CREDIT_CARD,4250.68,USD,SUCCESS
PAY0000702,O000900,2023-01-08 06:32:15.230986357,PAYPAL,2744.49,USD,SUCCESS
PAY0000703,O000445,2024-08-22 04:23:28.292052507,PAYPAL,3667.51,USD,SUCCESS
PAY0000704,O001453,2024-10-06 01:24:15.018267155,GIFT_CARD,3367.48,INR,SUCCESS
PAY0000705,O001007,2024-12-17 01:57:59.143235683,CREDIT_CARD,1736.66,USD,SUCCESS
PAY0000706,O001375,2024-09-04 16:48:42.842093945,CREDIT_CARD,3795.43,EUR,SUCCESS
PAY0000707,O000306,2023-11-22 06:41:01.201956987,UPI,4216.88,USD,FAILED
PAY0000708,O000615,2024-05-17 17:08:32.408439636,GIFT_CARD,3720.65,USD,SUCCESS
PAY0000709,O000202,2023-12-21 03:27:05.506173372,PAYPAL,3884.03,INR,SUCCESS
PAY0000710,O000944,2023-09-15 16:52:53.341096640,GIFT_CARD,1800.08,USD,SUCCESS
PAY0000711,O001047,2024-04-02 06:59:31.776002407,GIFT_CARD,4718.44,USD,SUCCESS
PAY0000712,O001114,2024-07-15 23:27:51.633086205,UPI,2122.86,USD,SUCCESS
PAY0000713,O000471,2024-04-09 04:58:54.417366982,CREDIT_CARD,4485.25,EUR,FAILED
PAY0000714,O001117,2024-08-26 09:39:10.804181814,CREDIT_CARD,4289.05,USD,SUCCESS
PAY0000715,O000979,2023-05-09 18:05:22.397975922,CREDIT_CARD,621.65,USD,FAILED
PAY0000716,O001309,2023-09-30 19:07:42.758714437,PAYPAL,4831.35,USD,FAILED
PAY0000717,O000309,2023-08-17 04:30:12.380773306,CREDIT_CARD,4981.71,EUR,FAILED
PAY0000718,O000733,2023-05-22 17:06:26.953127384,GIFT_CARD,3030.73,USD,SUCCESS
PAY0000719,O000536,2023-11-20 12:24:51.183156013,GIFT_CARD,3915.55,USD,SUCCESS
PAY0000720,O000376,2024-11-22 22:43:57.837320328,CREDIT_CARD,4668.44,USD,SUCCESS
PAY0000721,O000499,2024-01-28 17:54:18.974554062,GIFT_CARD,100.12,USD,SUCCESS
PAY0000722,O000636,2023-07-29 01:48:48.383452415,PAYPAL,4649.95,EUR,SUCCESS
PAY0000723,O000142,2023-09-16 11:08:31.317609072,CREDIT_CARD,3136.83,USD,SUCCESS
PAY0000724,O001076,2024-03-23 13:05:11.289422750,PAYPAL,4142.28,EUR,FAILED
PAY0000725,O001094,2023-09-15 12:07:22.499634504,CREDIT_CARD,2703.61,USD,SUCCESS
PAY0000726,O000260,2024-01-28 23:50:04.508052348,PAYPAL,2652.73,USD,SUCCESS
PAY0000727,O001317,2023-07-20 03:16:52.799856663,PAYPAL,4487.59,USD,SUCCESS
PAY0000728,O000378,2023-09-10 12:42:57.118216515,PAYPAL,2537.36,INR,SUCCESS
PAY0000729,O001063,2024-05-30 04:21:07.512526989,GIFT_CARD,2358.95,USD,SUCCESS
PAY0000730,O000348,2024-03-02 18:30:48.674883366,PAYPAL,3040.94,USD,SUCCESS
PAY0000731,O000828,2023-03-10 05:53:23.442901373,UPI,2592.85,USD,SUCCESS
PAY0000732,O000506,2024-12-11 10:09:27.807212830,PAYPAL,2231.43,USD,FAILED
PAY0000733,O000382,2023-02-06 00:22:58.404862881,PAYPAL,902.62,EUR,SUCCESS
PAY0000734,O000425,2023-03-02 13:06:04.702949047,PAYPAL,1987.0,USD,SUCCESS
PAY0000735,O001460,2024-05-27 00:17:00.866200686,PAYPAL,1410.23,USD,SUCCESS
PAY0000736,O000322,2024-05-31 20:28:40.090180874,CREDIT_CARD,2002.32,USD,FAILED
PAY0000737,O000250,2023-01-14 19:45:01.951678991,GIFT_CARD,2965.79,INR,FAILED
PAY0000738,O000180,2024-04-14 05:02:53.946968079,GIFT_CARD,3044.26,USD,SUCCESS
PAY0000739,O001004,2023-01-25 06:42:55.651980639,GIFT_CARD,1193.31,USD,FAILED
PAY0000740,O000029,2024-12-02 08:41:25.054631710,CREDIT_CARD,422.39,EUR,SUCCESS
PAY0000741,O001350,2024-05-23 04:25:05.678231001,PAYPAL,3722.19,USD,FAILED
PAY0000742,O000738,2023-05-17 04:50:54.006515026,PAYPAL,2642.85,INR,SUCCESS
PAY0000743,O000187,2023-04-26 09:59:45.198853970,GIFT_CARD,2210.51,USD,SUCCESS
PAY0000744,O000055,2024-02-20 20:29:00.757181644,UPI,647.98,USD,FAILED
PAY0000745,O000878,2024-04-07 11:14:53.063351631,PAYPAL,2073.32,USD,SUCCESS
PAY0000746,O000514,2024-08-29 19:16:59.791270256,PAYPAL,4090.88,EUR,FAILED
PAY0000747,O001434,2024-10-21 10:11:11.523197651,PAYPAL,2907.18,INR,SUCCESS
PAY0000748,O000017,2023-10-14 13:11:09.383639097,CREDIT_CARD,454.88,USD,SUCCESS
PAY0000749,O000088,2024-09-08 04:21:59.178054571,PAYPAL,1661.38,USD,SUCCESS
PAY0000750,O001247,2024-01-31 22:29:53.587496996,GIFT_CARD,4899.01,USD,SUCCESS
PAY0000751,O001082,2023-12-10 12:35:56.772050619,PAYPAL,2722.54,USD,FAILED
PAY0000752,O000704,2024-05-25 05:57:56.588156700,GIFT_CARD,1431.98,USD,SUCCESS
PAY0000753,O000725,2023-03-17 07:58:32.601929903,UPI,4567.22,EUR,SUCCESS
PAY0000754,O001254,2023-07-13 17:34:17.689561129,CREDIT_CARD,1680.0,INR,SUCCESS
PAY0000755,O001178,2024-08-19 05:40:56.094267130,UPI,3649.54,EUR,SUCCESS
PAY0000756,O001297,2024-01-03 23:27:40.491616964,PAYPAL,736.1,USD,SUCCESS
PAY0000757,O001070,2024-10-24 20:55:15.625798702,UPI,782.47,EUR,SUCCESS
PAY0000758,O000895,2023-03-06 18:05:21.903462887,PAYPAL,2806.57,EUR,SUCCESS
PAY0000759,O000452,2023-08-17 18:59:32.814133406,GIFT_CARD,1199.12,USD,SUCCESS
PAY0000760,O001330,2023-09-17 13:14:02.838936090,PAYPAL,246.66,INR,FAILED
PAY0000761,O000427,2023-11-05 14:03:36.194794655,CREDIT_CARD,4632.33,USD,SUCCESS
PAY0000762,O000118,2024-12-21 09:05:14.292260170,UPI,279.95,USD,SUCCESS
PAY0000763,O000688,2023-08-15 18:48:38.701709509,PAYPAL,3587.19,USD,FAILED
PAY0000764,O001022,2024-01-14 15:18:59.673435926,GIFT_CARD,1664.93,USD,SUCCESS
PAY0000765,O000580,2024-01-27 07:58:10.539191723,UPI,4667.52,USD,SUCCESS
PAY0000766,O000251,2024-07-16 16:22:47.583843708,CREDIT_CARD,4930.26,INR,SUCCESS
PAY0000767,O000403,2024-01-14 01:03:53.194980145,PAYPAL,1677.15,USD,SUCCESS
PAY0000768,O000921,2024-03-18 04:31:09.331936836,CREDIT_CARD,2955.53,USD,SUCCESS
PAY0000769,O000200,2024-07-03 22:18:26.817592144,GIFT_CARD,3864.92,USD,SUCCESS
PAY0000770,O001170,2023-03-15 19:49:57.799173594,UPI,617.05,USD,SUCCESS
PAY0000771,O001075,2024-12-04 08:01:53.774966955,UPI,3547.31,USD,SUCCESS
PAY0000772,O000914,2024-09-09 19:14:56.993682861,UPI,4530.99,USD,SUCCESS
PAY0000773,O001392,2023-10-11 19:17:46.286436558,GIFT_CARD,892.51,EUR,SUCCESS
PAY0000774,O000320,2024-06-15 17:52:34.178059101,PAYPAL,4193.55,USD,SUCCESS
PAY0000775,O000199,2024-07-10 11:56:08.985268593,PAYPAL,578.02,USD,SUCCESS
PAY0000776,O001465,2024-09-12 16:19:04.057544231,PAYPAL,2841.51,EUR,SUCCESS
PAY0000777,O000145,2023-05-18 11:18:38.794854879,CREDIT_CARD,1696.82,USD,SUCCESS
PAY0000778,O001083,2024-05-28 16:52:20.014750004,GIFT_CARD,2358.58,USD,SUCCESS
PAY0000779,O000143,2023-01-25 08:07:33.941353798,UPI,1503.16,INR,SUCCESS
PAY0000780,O001247,2023-03-26 08:56:46.512326478,GIFT_CARD,1302.7,INR,SUCCESS
PAY0000781,O001124,2024-07-20 12:41:35.330480337,GIFT_CARD,3715.7,USD,SUCCESS
PAY0000782,O001050,2024-08-16 11:48:45.460830450,GIFT_CARD,1115.57,USD,SUCCESS
PAY0000783,O001456,2024-03-08 11:29:11.908400536,UPI,2042.07,USD,SUCCESS
PAY0000784,O000526,2024-02-29 15:08:17.763726711,UPI,1372.79,USD,SUCCESS
PAY0000785,O000122,2024-07-01 03:26:24.810022116,CREDIT_CARD,1193.18,USD,SUCCESS
PAY0000786,O001489,2024-10-23 10:36:21.898778677,GIFT_CARD,3135.48,USD,SUCCESS
PAY0000787,O000265,2023-11-04 09:56:16.056963205,PAYPAL,227.14,EUR,FAILED
PAY0000788,O001031,2023-03-25 19:39:57.592802763,CREDIT_CARD,3944.49,USD,SUCCESS
PAY0000789,O000731,2024-09-04 11:16:09.174597979,UPI,2731.17,INR,SUCCESS
PAY0000790,O001244,2023-09-07 09:36:19.574667215,UPI,4142.19,USD,SUCCESS
PAY0000791,O000396,2023-04-08 15:55:36.287938356,CREDIT_CARD,1065.08,USD,SUCCESS
PAY0000792,O000913,2024-03-24 16:04:45.589808702,PAYPAL,3547.03,USD,SUCCESS
PAY0000793,O001481,2024-02-27 00:01:49.330951691,GIFT_CARD,2102.92,INR,SUCCESS
PAY0000794,O000108,2023-12-13 04:47:36.736518621,GIFT_CARD,384.02,INR,SUCCESS
PAY0000795,O000859,2024-09-19 15:38:51.789156914,PAYPAL,3762.38,USD,SUCCESS
PAY0000796,O000636,2023-07-18 17:23:47.890561104,GIFT_CARD,3810.94,USD,SUCCESS
PAY0000797,O001484,2023-01-10 15:52:54.652016401,UPI,1354.58,USD,SUCCESS
PAY0000798,O000933,2023-08-25 03:10:19.041122437,CREDIT_CARD,4580.23,USD,SUCCESS
PAY0000799,O000769,2023-01-08 02:02:54.334483147,PAYPAL,3819.85,USD,SUCCESS
PAY0000800,O001033,2024-02-01 19:43:04.853685379,CREDIT_CARD,1533.79,USD,SUCCESS
PAY0000801,O001391,2023-10-04 02:54:36.327256441,GIFT_CARD,1195.54,USD,SUCCESS
PAY0000802,O001149,2024-08-17 04:16:36.551338196,GIFT_CARD,2200.45,USD,SUCCESS
PAY0000803,O001186,2024-08-05 05:41:43.352300882,UPI,1463.95,USD,SUCCESS
PAY0000804,O000036,2023-11-14 06:51:59.049333334,UPI,1085.12,USD,FAILED
PAY0000805,O001028,2023-06-08 00:49:19.175605059,GIFT_CARD,1995.5,USD,SUCCESS
PAY0000806,O000413,2023-11-05 08:58:16.504712582,GIFT_CARD,128.52,EUR,SUCCESS
PAY0000807,O001111,2024-04-13 03:53:12.026991844,UPI,2007.06,USD,SUCCESS
PAY0000808,O000483,2023-05-19 20:24:31.669766426,UPI,1108.31,EUR,SUCCESS
PAY0000809,O000912,2024-07-18 07:46:36.137250185,PAYPAL,1321.67,USD,SUCCESS
PAY0000810,O000603,2023-08-30 07:24:53.592573643,UPI,412.77,USD,SUCCESS
PAY0000811,O001082,2024-11-11 11:44:27.423430920,PAYPAL,2944.66,EUR,SUCCESS
PAY0000812,O001164,2024-01-09 15:58:18.085479975,PAYPAL,2360.05,USD,SUCCESS
PAY0000813,O000172,2024-09-10 09:39:24.760629892,CREDIT_CARD,3753.14,USD,SUCCESS
PAY0000814,O000260,2024-03-25 14:26:16.824467421,UPI,4935.49,USD,SUCCESS
PAY0000815,O000025,2024-02-09 20:37:27.490812540,PAYPAL,597.67,INR,SUCCESS
PAY0000816,O000198,2024-05-12 22:55:11.779172897,CREDIT_CARD,1362.13,INR,SUCCESS
PAY0000817,O000579,2024-08-15 09:19:28.154495955,CREDIT_CARD,3412.27,INR,SUCCESS
PAY0000818,O000423,2024-04-15 11:46:17.318130970,UPI,1186.56,EUR,SUCCESS
PAY0000819,O001142,2024-08-04 23:39:24.622555017,UPI,150.74,USD,SUCCESS
PAY0000820,O000792,2023-05-20 00:56:58.852790356,CREDIT_CARD,549.03,USD,SUCCESS
PAY0000821,O000006,2023-07-22 14:05:23.234519482,PAYPAL,2168.13,EUR,SUCCESS
PAY0000822,O001121,2023-06-17 16:44:37.803154707,UPI,2153.92,EUR,SUCCESS
PAY0000823,O000072,2024-08-05 18:16:18.661840916,CREDIT_CARD,4861.52,USD,FAILED
PAY0000824,O000929,2023-03-04 20:58:20.464233398,CREDIT_CARD,2329.75,EUR,SUCCESS
PAY0000825,O000432,2024-08-03 23:31:23.589044571,PAYPAL,3390.34,USD,SUCCESS
PAY0000826,O000963,2023-10-12 00:01:15.933901548,GIFT_CARD,2461.01,USD,SUCCESS
PAY0000827,O000380,2023-02-28 00:57:55.722761154,PAYPAL,1349.59,USD,SUCCESS
PAY0000828,O000550,2023-11-06 19:56:53.166996956,CREDIT_CARD,527.26,USD,SUCCESS
PAY0000829,O000808,2023-08-08 08:48:01.099271059,PAYPAL,4295.37,EUR,SUCCESS
PAY0000830,O000056,2024-03-08 03:00:08.072467327,UPI,763.31,INR,SUCCESS
PAY0000831,O000615,2023-12-11 22:39:59.802492857,CREDIT_CARD,484.47,USD,SUCCESS
PAY0000832,O001127,2023-08-05 15:32:23.610724449,PAYPAL,1069.14,EUR,SUCCESS
PAY0000833,O000216,2024-09-21 10:53:57.645544767,PAYPAL,12.44,USD,SUCCESS
